0.69193	0.696053	0.69193			0.799013	0.778885	0.799013			0.758653	0.745377	0.758653			0.830761	0.822664	0.830761			0.705072	0.648368	0.705072			0.817014	0.783657	0.817014			0.767157	0.7332	0.767157			0.834915	0.810431	0.834915			0.69193	0.696053	0.69193			0.799013	0.778885	0.799013			0.758653	0.745377	0.758653			0.830761	0.822664	0.830761			0.77058	0.771772	0.77058			0.867541	0.846033	0.867541			0.818486	0.804644	0.818486			0.876822	0.871685	0.876822			
0.539737	0.696053	0.69193			0.432581	0.778885	0.799013			0.438537	0.745377	0.758653			0.321272	0.822664	0.830761			0.528368	0.648368	0.705072			0.43362	0.783657	0.817014			0.4316	0.7332	0.767157			0.314362	0.810431	0.834915			0.539737	0.696053	0.69193			0.432581	0.778885	0.799013			0.438537	0.745377	0.758653			0.321272	0.822664	0.830761			0.526928	0.771772	0.77058			0.427026	0.846033	0.867541			0.474952	0.804644	0.818486			0.349517	0.871685	0.876822			
0.69193	0.696053	0.69193			0.716526	0.778885	0.799013			0.678876	0.745377	0.758653			0.665739	0.822664	0.830761			0.700144	0.648368	0.705072			0.74384	0.783657	0.817014			0.685168	0.7332	0.767157			0.650469	0.810431	0.834915			0.69193	0.696053	0.69193			0.716526	0.778885	0.799013			0.678876	0.745377	0.758653			0.665739	0.822664	0.830761			0.77058	0.771772	0.77058			0.786213	0.846033	0.867541			0.737903	0.804644	0.818486			0.705474	0.871685	0.876822			
0.668597	0.696053	0.69193			0.65213	0.778885	0.799013			0.611309	0.745377	0.758653			0.504512	0.822664	0.830761			0.673056	0.648368	0.705072			0.690271	0.783657	0.817014			0.598346	0.7332	0.767157			0.489039	0.810431	0.834915			0.668597	0.696053	0.69193			0.65213	0.778885	0.799013			0.611309	0.745377	0.758653			0.504512	0.822664	0.830761			0.751638	0.771772	0.77058			0.716614	0.846033	0.867541			0.669194	0.804644	0.818486			0.544648	0.871685	0.876822			
0.641491	0.696053	0.69193			0.604652	0.778885	0.799013			0.544452	0.745377	0.758653			0.370783	0.822664	0.830761			0.66408	0.648368	0.705072			0.664694	0.783657	0.817014			0.543676	0.7332	0.767157			0.367615	0.810431	0.834915			0.641491	0.696053	0.69193			0.604652	0.778885	0.799013			0.544452	0.745377	0.758653			0.370783	0.822664	0.830761			0.72334	0.771772	0.77058			0.666095	0.846033	0.867541			0.600536	0.804644	0.818486			0.416641	0.871685	0.876822			
0.605351	0.696053	0.69193			0.561294	0.778885	0.799013			0.505631	0.745377	0.758653			0.365722	0.822664	0.830761			0.638048	0.648368	0.705072			0.621563	0.783657	0.817014			0.507049	0.7332	0.767157			0.362454	0.810431	0.834915			0.605351	0.696053	0.69193			0.561294	0.778885	0.799013			0.505631	0.745377	0.758653			0.365722	0.822664	0.830761			0.678995	0.771772	0.77058			0.603983	0.846033	0.867541			0.5704	0.804644	0.818486			0.412117	0.871685	0.876822			
0.584561	0.696053	0.69193			0.525157	0.778885	0.799013			0.488798	0.745377	0.758653			0.361547	0.822664	0.830761			0.618688	0.648368	0.705072			0.573014	0.783657	0.817014			0.490389	0.7332	0.767157			0.360177	0.810431	0.834915			0.584561	0.696053	0.69193			0.525157	0.778885	0.799013			0.488798	0.745377	0.758653			0.361547	0.822664	0.830761			0.646895	0.771772	0.77058			0.568187	0.846033	0.867541			0.548769	0.804644	0.818486			0.401901	0.871685	0.876822			
0.578246	0.696053	0.69193			0.512234	0.778885	0.799013			0.484827	0.745377	0.758653			0.352311	0.822664	0.830761			0.60064	0.648368	0.705072			0.530577	0.783657	0.817014			0.487222	0.7332	0.767157			0.3537	0.810431	0.834915			0.578246	0.696053	0.69193			0.512234	0.778885	0.799013			0.484827	0.745377	0.758653			0.352311	0.822664	0.830761			0.618783	0.771772	0.77058			0.52082	0.846033	0.867541			0.539353	0.804644	0.818486			0.389706	0.871685	0.876822			
0.575263	0.696053	0.69193			0.500031	0.778885	0.799013			0.479908	0.745377	0.758653			0.349823	0.822664	0.830761			0.57304	0.648368	0.705072			0.513343	0.783657	0.817014			0.474497	0.7332	0.767157			0.345038	0.810431	0.834915			0.575263	0.696053	0.69193			0.500031	0.778885	0.799013			0.479908	0.745377	0.758653			0.349823	0.822664	0.830761			0.608736	0.771772	0.77058			0.517185	0.846033	0.867541			0.533966	0.804644	0.818486			0.385401	0.871685	0.876822			
0.565702	0.696053	0.69193			0.469251	0.778885	0.799013			0.478011	0.745377	0.758653			0.342358	0.822664	0.830761			0.57112	0.648368	0.705072			0.481797	0.783657	0.817014			0.465784	0.7332	0.767157			0.336946	0.810431	0.834915			0.565702	0.696053	0.69193			0.469251	0.778885	0.799013			0.478011	0.745377	0.758653			0.342358	0.822664	0.830761			0.5964	0.771772	0.77058			0.478215	0.846033	0.867541			0.527525	0.804644	0.818486			0.383262	0.871685	0.876822			
