0.48	0.48	0.48		0.368707	0.596463	0.596463		0.344865	0.615135	0.615135		0.251538	0.708462	0.708462		0.438123	0.523241	0.523241		0.35675	0.60758	0.60758		0.322041	0.64033	0.64033		0.230674	0.731605	0.731605		0.48	0.48	0.48		0.368707	0.596463	0.596463		0.344865	0.615135	0.615135		0.251538	0.708462	0.708462		0.48	0.48	0.48		0.368707	0.596462	0.596462		0.344865	0.615135	0.615135		0.251538	0.708461	0.708461
0.48	0.48	0.48		0.367347	0.596463	0.596463		0.344865	0.615135	0.615135		0.251538	0.708462	0.708462		0.437292	0.523241	0.523241		0.354105	0.60758	0.60758		0.320919	0.64033	0.64033		0.230161	0.731605	0.731605		0.48	0.48	0.48		0.367347	0.596463	0.596463		0.344865	0.615135	0.615135		0.251538	0.708462	0.708462		0.48	0.48	0.48		0.367347	0.596462	0.596462		0.344865	0.615135	0.615135		0.251538	0.708461	0.708461
0.48	0.48	0.48		0.365986	0.596463	0.596463		0.344865	0.615135	0.615135		0.251538	0.708462	0.708462		0.436897	0.523241	0.523241		0.352804	0.60758	0.60758		0.320439	0.64033	0.64033		0.229857	0.731605	0.731605		0.48	0.48	0.48		0.365986	0.596463	0.596463		0.344865	0.615135	0.615135		0.251538	0.708462	0.708462		0.48	0.48	0.48		0.365986	0.596462	0.596462		0.344865	0.615135	0.615135		0.251538	0.708461	0.708461
0.48	0.48	0.48		0.365442	0.596463	0.596463		0.344865	0.615135	0.615135		0.251538	0.708462	0.708462		0.436858	0.523241	0.523241		0.352501	0.60758	0.60758		0.320332	0.64033	0.64033		0.229781	0.731605	0.731605		0.48	0.48	0.48		0.365442	0.596463	0.596463		0.344865	0.615135	0.615135		0.251538	0.708462	0.708462		0.48	0.48	0.48		0.365442	0.596462	0.596462		0.344865	0.615135	0.615135		0.251538	0.708461	0.708461
0.48	0.48	0.48		0.365442	0.596463	0.596463		0.344865	0.615135	0.615135		0.251538	0.708462	0.708462		0.436818	0.523241	0.523241		0.352501	0.60758	0.60758		0.320332	0.64033	0.64033		0.229781	0.731605	0.731605		0.48	0.48	0.48		0.365442	0.596463	0.596463		0.344865	0.615135	0.615135		0.251538	0.708462	0.708462		0.48	0.48	0.48		0.365442	0.596462	0.596462		0.344865	0.615135	0.615135		0.251538	0.708461	0.708461
0.48	0.48	0.48		0.365442	0.596463	0.596463		0.344865	0.615135	0.615135		0.251538	0.708462	0.708462		0.436818	0.523241	0.523241		0.352501	0.60758	0.60758		0.320332	0.64033	0.64033		0.229781	0.731605	0.731605		0.48	0.48	0.48		0.365442	0.596463	0.596463		0.344865	0.615135	0.615135		0.251538	0.708462	0.708462		0.48	0.48	0.48		0.365442	0.596462	0.596462		0.344865	0.615135	0.615135		0.251538	0.708461	0.708461
0.48	0.48	0.48		0.365442	0.596463	0.596463		0.344865	0.615135	0.615135		0.251538	0.708462	0.708462		0.436818	0.523241	0.523241		0.352501	0.60758	0.60758		0.320332	0.64033	0.64033		0.229781	0.731605	0.731605		0.48	0.48	0.48		0.365442	0.596463	0.596463		0.344865	0.615135	0.615135		0.251538	0.708462	0.708462		0.48	0.48	0.48		0.365442	0.596462	0.596462		0.344865	0.615135	0.615135		0.251538	0.708461	0.708461
0.48	0.48	0.48		0.365442	0.596463	0.596463		0.344865	0.615135	0.615135		0.251538	0.708462	0.708462		0.436818	0.523241	0.523241		0.352501	0.60758	0.60758		0.320332	0.64033	0.64033		0.229781	0.731605	0.731605		0.48	0.48	0.48		0.365442	0.596463	0.596463		0.344865	0.615135	0.615135		0.251538	0.708462	0.708462		0.48	0.48	0.48		0.365442	0.596462	0.596462		0.344865	0.615135	0.615135		0.251538	0.708461	0.708461
0.48	0.48	0.48		0.365442	0.596463	0.596463		0.344865	0.615135	0.615135		0.251538	0.708462	0.708462		0.436818	0.523241	0.523241		0.352451	0.60758	0.60758		0.320332	0.64033	0.64033		0.229781	0.731605	0.731605		0.48	0.48	0.48		0.365442	0.596463	0.596463		0.344865	0.615135	0.615135		0.251538	0.708462	0.708462		0.48	0.48	0.48		0.365442	0.596462	0.596462		0.344865	0.615135	0.615135		0.251538	0.708461	0.708461
0.48	0.48	0.48		0.36517	0.596463	0.596463		0.344865	0.615135	0.615135		0.251538	0.708462	0.708462		0.436818	0.523241	0.523241		0.352451	0.60758	0.60758		0.320292	0.64033	0.64033		0.229781	0.731605	0.731605		0.48	0.48	0.48		0.36517	0.596463	0.596463		0.344865	0.615135	0.615135		0.251538	0.708462	0.708462		0.48	0.48	0.48		0.36517	0.596462	0.596462		0.344865	0.615135	0.615135		0.251538	0.708461	0.708461
0.48	0.48	0.48		0.36517	0.596463	0.596463		0.344865	0.615135	0.615135		0.251538	0.708462	0.708462		0.436818	0.523241	0.523241		0.352451	0.60758	0.60758		0.320292	0.64033	0.64033		0.229781	0.731605	0.731605		0.48	0.48	0.48		0.36517	0.596463	0.596463		0.344865	0.615135	0.615135		0.251538	0.708462	0.708462		0.48	0.48	0.48		0.36517	0.596462	0.596462		0.344865	0.615135	0.615135		0.251538	0.708461	0.708461
0.48	0.48	0.48		0.364626	0.596463	0.596463		0.344865	0.615135	0.615135		0.251538	0.708462	0.708462		0.436818	0.523241	0.523241		0.352451	0.60758	0.60758		0.320292	0.64033	0.64033		0.229753	0.731605	0.731605		0.48	0.48	0.48		0.364626	0.596463	0.596463		0.344865	0.615135	0.615135		0.251538	0.708462	0.708462		0.48	0.48	0.48		0.364626	0.596462	0.596462		0.344865	0.615135	0.615135		0.251538	0.708461	0.708461
0.48	0.48	0.48		0.363537	0.596463	0.596463		0.344865	0.615135	0.615135		0.251538	0.708462	0.708462		0.436818	0.523241	0.523241		0.352451	0.60758	0.60758		0.320292	0.64033	0.64033		0.229753	0.731605	0.731605		0.48	0.48	0.48		0.363537	0.596463	0.596463		0.344865	0.615135	0.615135		0.251538	0.708462	0.708462		0.48	0.48	0.48		0.363537	0.596462	0.596462		0.344865	0.615135	0.615135		0.251538	0.708461	0.708461
0.48	0.48	0.48		0.363537	0.596463	0.596463		0.344865	0.615135	0.615135		0.251538	0.708462	0.708462		0.436759	0.523241	0.523241		0.352451	0.60758	0.60758		0.320292	0.64033	0.64033		0.229753	0.731605	0.731605		0.48	0.48	0.48		0.363537	0.596463	0.596463		0.344865	0.615135	0.615135		0.251538	0.708462	0.708462		0.48	0.48	0.48		0.363537	0.596462	0.596462		0.344865	0.615135	0.615135		0.251538	0.708461	0.708461
0.48	0.48	0.48		0.363537	0.596463	0.596463		0.344865	0.615135	0.615135		0.251538	0.708462	0.708462		0.436759	0.523241	0.523241		0.35239	0.60758	0.60758		0.320292	0.64033	0.64033		0.229753	0.731605	0.731605		0.48	0.48	0.48		0.363537	0.596463	0.596463		0.344865	0.615135	0.615135		0.251538	0.708462	0.708462		0.48	0.48	0.48		0.363537	0.596462	0.596462		0.344865	0.615135	0.615135		0.251538	0.708461	0.708461
0.48	0.48	0.48		0.363537	0.596463	0.596463		0.344865	0.615135	0.615135		0.251538	0.708462	0.708462		0.436759	0.523241	0.523241		0.35239	0.60758	0.60758		0.320292	0.64033	0.64033		0.229753	0.731605	0.731605		0.48	0.48	0.48		0.363537	0.596463	0.596463		0.344865	0.615135	0.615135		0.251538	0.708462	0.708462		0.48	0.48	0.48		0.363537	0.596462	0.596462		0.344865	0.615135	0.615135		0.251538	0.708461	0.708461
0.48	0.48	0.48		0.363537	0.596463	0.596463		0.344865	0.615135	0.615135		0.251538	0.708462	0.708462		0.436759	0.523241	0.523241		0.35239	0.60758	0.60758		0.320292	0.64033	0.64033		0.229753	0.731605	0.731605		0.48	0.48	0.48		0.363537	0.596463	0.596463		0.344865	0.615135	0.615135		0.251538	0.708462	0.708462		0.48	0.48	0.48		0.363537	0.596462	0.596462		0.344865	0.615135	0.615135		0.251538	0.708461	0.708461
