0.695207	0.698282	0.695207			0.79039	0.764122	0.79039			0.753753	0.742284	0.753753			0.833181	0.824737	0.833181			0.710046	0.648881	0.710046			0.787461	0.760417	0.787461			0.761518	0.720507	0.761518			0.838897	0.813445	0.838897			0.695105	0.698282	0.695105			0.771053	0.7399	0.771053			0.757865	0.745953	0.757865			0.831536	0.818626	0.831536			0.887602	0.888534	0.887602			0.929755	0.859599	0.929755			0.909099	0.884345	0.909099			0.935422	0.918593	0.935422			
0.520039	0.698282	0.695207			0.455926	0.764122	0.79039			0.449032	0.742284	0.753753			0.328825	0.824737	0.833181			0.51335	0.648881	0.710046			0.472591	0.760417	0.787461			0.452295	0.720507	0.761518			0.332548	0.813445	0.838897			0.520179	0.698282	0.695105			0.469802	0.7399	0.771053			0.442075	0.745953	0.757865			0.332538	0.818626	0.831536			0.455008	0.888534	0.887602			0.452559	0.859599	0.929755			0.451613	0.884345	0.909099			0.412106	0.918593	0.935422			
0.695207	0.698282	0.695207			0.767782	0.764122	0.79039			0.718968	0.742284	0.753753			0.771589	0.824737	0.833181			0.702501	0.648881	0.710046			0.7733	0.760417	0.787461			0.728052	0.720507	0.761518			0.778144	0.813445	0.838897			0.695105	0.698282	0.695105			0.746599	0.7399	0.771053			0.727302	0.745953	0.757865			0.77422	0.818626	0.831536			0.887602	0.888534	0.887602			0.907617	0.859599	0.929755			0.878398	0.884345	0.909099			0.874659	0.918593	0.935422			
0.6848	0.698282	0.695207			0.743328	0.764122	0.79039			0.682906	0.742284	0.753753			0.70602	0.824737	0.833181			0.700361	0.648881	0.710046			0.742207	0.760417	0.787461			0.691233	0.720507	0.761518			0.71435	0.813445	0.838897			0.68264	0.698282	0.695105			0.715102	0.7399	0.771053			0.690995	0.745953	0.757865			0.712329	0.818626	0.831536			0.86789	0.888534	0.887602			0.882124	0.859599	0.929755			0.835178	0.884345	0.909099			0.812862	0.918593	0.935422			
0.675816	0.698282	0.695207			0.714746	0.764122	0.79039			0.656527	0.742284	0.753753			0.65216	0.824737	0.833181			0.690197	0.648881	0.710046			0.722794	0.760417	0.787461			0.66311	0.720507	0.761518			0.653218	0.813445	0.838897			0.675155	0.698282	0.695105			0.687786	0.7399	0.771053			0.6564	0.745953	0.757865			0.654994	0.818626	0.831536			0.851651	0.888534	0.887602			0.863033	0.859599	0.929755			0.797798	0.884345	0.909099			0.758453	0.918593	0.935422			
0.66025	0.698282	0.695207			0.700225	0.764122	0.79039			0.625637	0.742284	0.753753			0.598156	0.824737	0.833181			0.679943	0.648881	0.710046			0.703897	0.760417	0.787461			0.629456	0.720507	0.761518			0.592196	0.813445	0.838897			0.659665	0.698282	0.695105			0.676303	0.7399	0.771053			0.622331	0.745953	0.757865			0.596075	0.818626	0.831536			0.828519	0.888534	0.887602			0.85154	0.859599	0.929755			0.775563	0.884345	0.909099			0.699113	0.918593	0.935422			
0.65321	0.698282	0.695207			0.681635	0.764122	0.79039			0.604667	0.742284	0.753753			0.547877	0.824737	0.833181			0.670032	0.648881	0.710046			0.688456	0.760417	0.787461			0.607179	0.720507	0.761518			0.540139	0.813445	0.838897			0.651266	0.698282	0.695105			0.656813	0.7399	0.771053			0.595463	0.745953	0.757865			0.53935	0.818626	0.831536			0.814017	0.888534	0.887602			0.832869	0.859599	0.929755			0.76479	0.884345	0.909099			0.651415	0.918593	0.935422			
0.649563	0.698282	0.695207			0.670893	0.764122	0.79039			0.584312	0.742284	0.753753			0.500475	0.824737	0.833181			0.658954	0.648881	0.710046			0.666021	0.760417	0.787461			0.592016	0.720507	0.761518			0.492081	0.813445	0.838897			0.647187	0.698282	0.695105			0.640803	0.7399	0.771053			0.576232	0.745953	0.757865			0.487691	0.818626	0.831536			0.802727	0.888534	0.887602			0.811214	0.859599	0.929755			0.75584	0.884345	0.909099			0.643794	0.918593	0.935422			
0.643946	0.698282	0.695207			0.656421	0.764122	0.79039			0.565634	0.742284	0.753753			0.456183	0.824737	0.833181			0.651782	0.648881	0.710046			0.655372	0.760417	0.787461			0.575285	0.720507	0.761518			0.448803	0.813445	0.838897			0.63908	0.698282	0.695105			0.630527	0.7399	0.771053			0.560679	0.745953	0.757865			0.449611	0.818626	0.831536			0.798985	0.888534	0.887602			0.790428	0.859599	0.929755			0.751626	0.884345	0.909099			0.642956	0.918593	0.935422			
0.640744	0.698282	0.695207			0.642339	0.764122	0.79039			0.559773	0.742284	0.753753			0.410168	0.824737	0.833181			0.645947	0.648881	0.710046			0.640832	0.760417	0.787461			0.563632	0.720507	0.761518			0.411922	0.813445	0.838897			0.636894	0.698282	0.695105			0.618391	0.7399	0.771053			0.540868	0.745953	0.757865			0.408267	0.818626	0.831536			0.785155	0.888534	0.887602			0.777829	0.859599	0.929755			0.750569	0.884345	0.909099			0.624405	0.918593	0.935422			
